date,bases,open_access_bases,bytes,open_access_bytes
"08/03/2013",1566739528346907,719536595974073,1073496025047242,541157551902546
"08/04/2013",1569438610031824,719546655353608,1075360387314656,541165867793732
"08/05/2013",1570095803125145,720203848446929,1075751142142584,541556622621660
"08/06/2013",1570235991752409,720344037074193,1075840028062994,541645508542070
"08/07/2013",1571554162039689,720586994003538,1076723689447924,541817987985902
"08/08/2013",1572957339351940,721872033978179,1077666074545536,542680798617048
"08/09/2013",1574942703929782,723857398556021,1078872530248574,543887254320086
"08/10/2013",1577118690573343,726033385199582,1080069807081947,545084531153459
"08/11/2013",1577483365426173,726398060052412,1080271591558021,545286315629533
"08/12/2013",1579835737218592,728750431844831,1081878368654290,546893092725802
"08/13/2013",1580869998839057,729656452677296,1082548032792759,547507024426741
"08/14/2013",1583539130129523,731952386274262,1083873167353826,548668120000059
"08/15/2013",1584993562691478,733406818836217,1084773281748938,549568234395171
"08/16/2013",1586795525250784,735208781395523,1085735451989121,550530404635354
"08/17/2013",1588748603618930,737161859763669,1086845749718172,551640702364405
"08/18/2013",1590308432027707,738721688172446,1087711974052602,552506926698835
"08/19/2013",1591126699193883,739539955338622,1088205627046063,553000579692296
"08/20/2013",1592626096666791,741023575452730,1089168349235361,553954341550666
"08/21/2013",1598097534894841,746495013680780,1092447716689023,557233709004328
"08/22/2013",1600707152236229,749031082404836,1094060595416606,558796266948659
"08/23/2013",1602874500991070,751198431159677,1095381229542064,560116901074117
"08/24/2013",1603292400798438,751616330967045,1095645831114833,560381502646886
"08/25/2013",1603498271012364,751822201180971,1095786321798923,560521993330976
"08/26/2013",1605082080495467,752567704488574,1096659000242908,561016877872061
"08/27/2013",1605786986357425,753270115329732,1097117420284296,561473908943410
"08/28/2013",1607704510964810,755187639937117,1098186470256661,562542958915775
"08/29/2013",1608850659208066,756333788180373,1098828989824809,563185478483923
"08/30/2013",1609283368361893,756766497334200,1099063303736732,563419792395846
"08/31/2013",1609418766312713,756901895285020,1099139505197676,563495993856790
"09/01/2013",1616187063454802,763670192427109,1102535594213138,566892082872252
"09/02/2013",1616288993510418,763765429211213,1102601814822871,566955046448368
"09/03/2013",1618969690046811,766228100842556,1104346931576275,568588387958132
"09/04/2013",1622067463289509,768958370537710,1106171175892295,570226099598698
"09/05/2013",1624092519466138,770137032463007,1107395875369810,571074011301581
"09/06/2013",1624543290762513,770587803759382,1107705271579164,571383407510935
"09/07/2013",1624563904572461,770608417569330,1107719115095082,571397251026853
"09/08/2013",1624565210613998,770609723610867,1107720044009820,571398179941591
"09/09/2013",1625178110761967,771222623758836,1108182887413584,571861023345355
"09/10/2013",1625678119636314,771722632633183,1108503449113442,572181585045213
"09/11/2013",1629498941944012,773660859006242,1110790567983391,573474526684999
"09/12/2013",1632407938429414,775480884099295,1112464892435980,574556164295761
"09/13/2013",1633444175505826,775672386653970,1113064762988459,574689371813505
"09/14/2013",1633889922988783,776102467880879,1113345637588722,574962631647122
"09/15/2013",1634024611650979,776237156543075,1113447286568996,575064280627396
"09/16/2013",1635988475787727,778201020679823,1114705977898257,576322971956657
"09/17/2013",1637122978555330,779335523447426,1115441028566344,577058022624744
"09/18/2013",1639920231089002,781203821802906,1117247789419867,578406248179512
"09/19/2013",1641275527563924,781711268837540,1118016851914193,578757664546743
"09/20/2013",1643406874390474,783842615664090,1119441308432182,580182121064732
"09/21/2013",1643516974939016,783952716212632,1119514874711123,580255687343673
"09/22/2013",1643879861022776,783963716212522,1119721128969882,580262907027727
"09/23/2013",1646894996692272,785499763725832,1121575055093750,581287605899682
"09/24/2013",1650856475957107,786706555685081,1123853561353632,582029668235915
"09/25/2013",1651881085084561,786804827821963,1124429476115602,582093728321157
"09/26/2013",1660087054273361,787353199381493,1128856974777332,582444646547762
"09/27/2013",1661176187918211,788323799554277,1129578418711540,583089266169624
"09/28/2013",1661278406864546,788329928132328,1129623462097558,583093966506957
"09/29/2013",1661283864888546,788335386156328,1129626506264485,583097010673884
"09/30/2013",1661715303703586,788766824971368,1129923072115393,583393576524792
"10/01/2013",1662032705455690,789084226723472,1130112019485616,583582523895015
"10/02/2013",1662059967522920,789111488790702,1130137877169426,583608381578825
"10/03/2013",1662730394433785,789781915701567,1130539228844096,584009733253495
"10/04/2013",1663214861253071,790266382520853,1130878875361396,584349379770795
"10/05/2013",1663222083865387,790273605133169,1130887382343424,584357886752823
"10/06/2013",1663363577272118,790415098539900,1130988507706416,584459012115815
"10/07/2013",1664828226927310,791566456665504,1131818265573671,585133755692858
"10/08/2013",1665070262955121,791688796092657,1131964440046669,585212151157883
"10/09/2013",1669018927281922,795637460419458,1134239077627953,587486788739167
"10/10/2013",1669412847787023,796031380924559,1134507971483270,587755682594484
"10/11/2013",1669580086860919,796198619998455,1134629157704938,587876868816152
"10/12/2013",1669995436763417,796613969900953,1134898323137673,588146034248887
"10/13/2013",1670040295076509,796658828214045,1134928348513293,588176059624507
"10/14/2013",1670060506289963,796679039427499,1134944066606204,588191777717418
"10/15/2013",1670255227757136,796873760894672,1135064369560785,588312080671999
"10/16/2013",1671581955064167,798200488201703,1135868986637260,589116697748474
"10/17/2013",1677519634889543,800651701700589,1140043985919411,590733241411599
"10/18/2013",1680470161868774,801326032444850,1142140470715304,591169934154622
"10/19/2013",1683756277496092,801578942898848,1144493487206298,591346581966787
"10/20/2013",1688542989529479,801827189589845,1147948637122430,591523236052553
"10/21/2013",1696271836022678,805016312235014,1153324993074126,593622729022460
"10/22/2013",1700516735467949,805451925014345,1156352092539384,593918250911946
"10/23/2013",1705220821373375,805820085478791,1159733495511097,594150861927365
"10/24/2013",1713112320016413,806525536609689,1165416233065762,594613534241856
"10/25/2013",1717536016474295,807593751830071,1168577189826702,595295704278146
"10/26/2013",1719156300986561,807953541491663,1169740330252978,595523356609122
"10/27/2013",1724079783970731,808014277305810,1172307768921395,595560308878303
"10/28/2013",1727529667409174,808432043711483,1174765304159443,595800307083922
"10/29/2013",1730289667211131,808580207211190,1176784539166671,595890193953639
"10/30/2013",1736724085682618,809029500910793,1181421841383581,596199148849642
"10/31/2013",1742892733584541,809933217071136,1185859133901049,596810749888770
"11/01/2013",1751749920125917,810895532698162,1192311253008037,597504136623923
"11/02/2013",1758113468938358,811946582637909,1196976220640025,598188947274880
"11/03/2013",1761419391605822,812107431476483,1199356713102782,598289436245198
"11/04/2013",1767399913848652,812770901520813,1203632609677384,598727934321667
"11/05/2013",1773794868591508,813417400334229,1208275641740616,599200375026264
"11/06/2013",1778765122082002,814892832939923,1211775961192121,600138780118673
"11/07/2013",1778973797990233,815101508848154,1211925058026760,600287876953312
"11/08/2013",1779746584586143,815874295444064,1212451497295889,600814316222441
"11/10/2013",1779918348407499,816046059265420,1212538156141271,600900975067823
"11/11/2013",1780831595289011,816959306146932,1213029265334035,601392084260587
"11/12/2013",1790673372650366,817853556407747,1220124527162222,601962394567131
"11/13/2013",1793255654462276,818186225417227,1221954194733051,602180532059321
"11/14/2013",1795373880763767,820304451718718,1223171638979861,603397976306131
"11/15/2013",1796410684327597,820805966046738,1223938833646486,603764077029957
"11/16/2013",1796536049964519,820931331683660,1224022853325170,603848096708641
"11/17/2013",1796536214996695,820931496715836,1224023249763612,603848493147083
"11/18/2013",1798162171118825,821802374950293,1225118222715096,604454642227184
"11/19/2013",1799618718079952,823063771957122,1226079796093136,605322285584597
"11/20/2013",1800982041249347,824223338210972,1226984837952849,606110881269817
"11/21/2013",1801676493309166,824397713394267,1227339256022875,606219733420161
"11/22/2013",1805734434820973,825985913014264,1229605377218302,607274625617582
"11/23/2013",1805737036533852,825986188686693,1229606983365828,607274895110864
"11/24/2013",1806356436475375,826605588628216,1229983260586589,607651172331625
"11/25/2013",1808000532623719,827885577126448,1231076253360435,608492801520384
"11/26/2013",1808090769933316,827975769288403,1231126695833376,608543144009252
"11/27/2013",1808506231936455,828391231291542,1231368009934264,608784458110140
"11/28/2013",1808512897948707,828397897303794,1231372415945186,608788864121062
"11/29/2013",1808867672500510,828752671855597,1231582707752768,608999155928644
"11/30/2013",1809019838511080,828904837866167,1231668006224024,609084454399900
"12/01/2013",1809202239346218,829087238701305,1231794863681663,609211311857539
"12/02/2013",1810290425789025,830175425144112,1232509728245294,609926176421170
"12/03/2013",1810405248822604,830290248177691,1232583092620771,609999540796647
"12/04/2013",1810616906244064,830501905599151,1232725674271063,610142122446939
"12/05/2013",1811281629024376,831166628379463,1233151628559953,610568076735829
"12/06/2013",1818004090955690,837889090310777,1237803965485219,615220413661095
"12/07/2013",1818634572512831,838519571867918,1238221715079685,615638163255561
"12/08/2013",1818655048399199,838540047754286,1238234264337717,615650712513593
"12/09/2013",1822025963757388,841910963112475,1240604335808918,618020783984794
"12/10/2013",1823794109216395,843662487901190,1241820091296706,619224727271245
"12/11/2013",1824862529979031,844223026454315,1242559400787974,619581554331797
"12/12/2013",1825597777506060,844958273981344,1242935386218898,619957539762721
"12/13/2013",1827796936386553,846901173134897,1244434879093280,621276695554844
"12/14/2013",1827924406131576,847028642879920,1244511937341197,621353753802761
"12/15/2013",1828189204979751,847293441728095,1244651533255123,621493349716687
"12/16/2013",1829318516053155,848422752801499,1245409858435648,622251674897212
"12/17/2013",1829768875531180,848872361079517,1245701509099173,622541607387241
"12/18/2013",1830920326304353,850023780128309,1246685062222390,623525087291375
"12/19/2013",1834205553175616,852486792080972,1248876732672229,625158643348715
"12/20/2013",1835585082893335,853594038673031,1249811163683664,625885630097999
"12/21/2013",1836846388003418,853986254606144,1250722740945066,626142321286559
"12/22/2013",1837739217924355,854093735048741,1251377476541255,626216342802639
"12/23/2013",1838833152412492,854850783723172,1252038531871496,626718658520676
"12/24/2013",1839713434370518,855148843775338,1252672609568978,626919906669422
"12/25/2013",1839906642475290,855342051880110,1252792725434252,627040022534696
"12/26/2013",1839927514780178,855362924184998,1252806434995399,627053732095843
"12/27/2013",1840540005427918,855920467524382,1253204549607804,627411665892933
"12/28/2013",1841067876385483,856448338481947,1253488809420579,627695925705708
"12/29/2013",1841079596170819,856460058267283,1253498562241499,627705678526628
"12/30/2013",1844620277621201,860000739717665,1255821312345566,630028428630695
"12/31/2013",1846237734025281,861299290708405,1256838798925007,630872600433005
